ID_reporte,fecha_reporte,ID_clima,id_producto,ID_finca,PH,Tipo_cafe,ubicacion,hectarias,Humedad,Temperatura,Fecha_clima
4860,5/10/2025,203,3,101,5.7,Excelsa,Antioquia,18,65,25.6,5/10/2025
8624,5/3/2025,201,2,103,6.8,Excelsa,Huila,16,63,21.2,5/3/2025
8655,5/8/2025,202,3,102,6.8,Excelsa,Caldas,6,69,27.6,5/8/2025
5520,5/16/2025,203,2,103,5.6,Robusta,Nariño,7,69,20,5/16/2025
3518,5/11/2025,201,4,105,6.3,Arábica,Nariño,14,95,24.4,5/11/2025
5837,5/13/2025,203,4,105,5.2,Liberica,Antioquia,14,65,24,5/13/2025
3886,5/6/2025,201,4,102,5.2,Excelsa,Antioquia,8,86,21.7,5/6/2025
8282,5/3/2025,201,1,101,5.8,Liberica,Tolima,18,88,22.9,5/3/2025
5540,5/26/2025,203,2,104,6.7,Robusta,Huila,11,60,18.3,5/26/2025
6640,5/8/2025,201,2,104,5.1,Excelsa,Tolima,16,85,21.1,5/8/2025
4482,5/26/2025,202,3,105,6.5,Liberica,Tolima,9,80,20.7,5/26/2025
2278,5/15/2025,201,2,103,5.5,Robusta,Caldas,10,80,26.8,5/15/2025
4147,5/31/2025,204,1,104,5.9,Liberica,Huila,11,90,21.7,5/31/2025
9263,5/28/2025,203,4,104,6.8,Excelsa,Nariño,13,75,18,5/28/2025
4206,5/31/2025,202,4,101,5.3,Excelsa,Huila,10,79,23.7,5/31/2025
10893,5/7/2025,201,3,102,6.2,Robusta,Antioquia,14,71,29.5,5/7/2025
7077,5/10/2025,203,3,105,5.9,Excelsa,Antioquia,9,60,28.7,5/10/2025
5048,5/29/2025,203,1,102,6.4,Excelsa,Tolima,18,94,25.8,5/29/2025
6732,5/31/2025,201,1,105,5.5,Excelsa,Huila,8,87,21.4,5/31/2025
3946,5/20/2025,201,2,102,5.1,Arábica,Huila,17,70,19,5/20/2025
6791,5/14/2025,204,1,103,6.8,Arábica,Huila,15,82,26.9,5/14/2025
7795,5/24/2025,203,3,104,6.1,Arábica,Caldas,16,87,21.8,5/24/2025
1701,5/15/2025,203,3,102,5.9,Robusta,Antioquia,20,78,20.8,5/15/2025
4575,5/21/2025,201,4,103,6.4,Liberica,Tolima,19,85,25.7,5/21/2025
8700,5/24/2025,203,4,104,7,Arábica,Huila,14,86,29.2,5/24/2025
3516,5/22/2025,203,1,101,5.2,Liberica,Huila,20,74,21.5,5/22/2025
4001,5/20/2025,203,1,101,6.5,Arábica,Tolima,5,61,24.6,5/20/2025
6821,5/10/2025,202,3,101,6.4,Excelsa,Caldas,6,94,26.7,5/10/2025
9582,5/25/2025,201,2,101,5.9,Robusta,Tolima,5,64,26.8,5/25/2025
4685,5/9/2025,201,3,104,5.4,Arábica,Caldas,6,76,27,5/9/2025
3996,5/23/2025,201,2,105,6.9,Arábica,Antioquia,19,77,27.9,5/23/2025
5253,5/15/2025,201,4,102,6.3,Arábica,Huila,19,70,28.4,5/15/2025
4412,5/23/2025,204,4,104,6.8,Robusta,Huila,19,94,27.3,5/23/2025
8963,5/12/2025,201,3,105,5.8,Robusta,Nariño,12,87,22.8,5/12/2025
9612,5/26/2025,202,3,105,6.7,Robusta,Caldas,12,82,20.5,5/26/2025
6013,5/18/2025,203,4,104,5.6,Arábica,Nariño,9,87,22.3,5/18/2025
8751,5/21/2025,202,4,105,5.9,Arábica,Tolima,5,89,19.3,5/21/2025
6980,5/17/2025,202,4,101,5.7,Excelsa,Caldas,20,60,23.9,5/17/2025
5049,5/27/2025,204,4,101,6.9,Arábica,Tolima,18,63,27.3,5/27/2025
5900,5/6/2025,204,4,104,5.7,Robusta,Nariño,15,92,20.7,5/6/2025
2319,5/19/2025,204,4,103,5.2,Arábica,Huila,6,64,18.2,5/19/2025
10773,5/21/2025,202,1,105,6.1,Arábica,Nariño,18,63,22.2,5/21/2025
10138,5/12/2025,202,4,103,5.4,Arábica,Caldas,9,68,21.1,5/12/2025
8143,5/29/2025,204,4,105,5.8,Arábica,Antioquia,6,77,22.5,5/29/2025
2898,5/12/2025,204,2,104,5.5,Liberica,Tolima,14,88,23.4,5/12/2025
1604,5/5/2025,202,1,103,5,Liberica,Antioquia,6,63,28.6,5/5/2025
3847,5/29/2025,203,1,104,6.1,Excelsa,Tolima,5,66,24.2,5/29/2025
9208,5/1/2025,203,4,105,5.3,Liberica,Tolima,6,63,29.3,5/1/2025
1394,5/24/2025,201,4,104,5.4,Excelsa,Nariño,19,73,21,5/24/2025
5437,5/17/2025,202,3,105,5.4,Arábica,Huila,18,94,29.9,5/17/2025
10448,5/27/2025,201,2,102,5.9,Robusta,Tolima,13,89,27.7,5/27/2025
8235,5/13/2025,203,4,103,5.4,Arábica,Caldas,10,80,27.7,5/13/2025
6399,5/30/2025,204,2,104,5.3,Arábica,Huila,19,75,28.5,5/30/2025
1096,5/11/2025,201,1,101,6.8,Liberica,Nariño,7,80,29.6,5/11/2025
2663,5/28/2025,204,3,101,6,Liberica,Nariño,16,78,20.2,5/28/2025
9971,5/7/2025,203,1,105,6.9,Robusta,Nariño,12,93,22.8,5/7/2025
6131,5/26/2025,204,4,104,6.9,Arábica,Antioquia,18,92,20.2,5/26/2025
2489,5/3/2025,201,3,104,5.9,Arábica,Tolima,11,79,26.7,5/3/2025
9317,5/19/2025,202,2,103,6.1,Arábica,Tolima,6,95,24.1,5/19/2025
3708,5/15/2025,203,4,105,5.9,Robusta,Huila,13,77,19.1,5/15/2025
2596,5/23/2025,202,3,103,5.8,Liberica,Huila,8,89,20.2,5/23/2025
10278,5/22/2025,202,2,105,6.6,Excelsa,Antioquia,19,72,25.9,5/22/2025
7148,5/16/2025,204,4,105,5.9,Robusta,Antioquia,15,90,23.8,5/16/2025
5798,5/26/2025,201,2,105,6.6,Liberica,Tolima,12,63,25.7,5/26/2025
10863,5/20/2025,202,2,105,6,Excelsa,Nariño,10,67,18,5/20/2025
4449,5/20/2025,202,3,103,6.3,Arábica,Tolima,18,91,22,5/20/2025
3944,5/1/2025,201,1,101,5.5,Liberica,Tolima,8,88,26.8,5/1/2025
3466,5/9/2025,201,4,102,5.4,Liberica,Caldas,10,90,22.1,5/9/2025
9583,5/1/2025,201,2,102,5.8,Arábica,Huila,17,77,20.8,5/1/2025
6507,5/24/2025,202,3,102,5.8,Excelsa,Tolima,8,75,19.8,5/24/2025
3699,5/17/2025,202,4,101,5.1,Liberica,Huila,14,95,25.6,5/17/2025
3448,5/30/2025,202,1,104,5.1,Excelsa,Caldas,11,70,26.8,5/30/2025
1020,5/27/2025,204,2,103,6.3,Arábica,Huila,14,92,27,5/27/2025
3749,5/18/2025,201,2,101,5.1,Excelsa,Nariño,20,78,20.1,5/18/2025
6400,5/10/2025,202,4,102,6.6,Excelsa,Huila,19,90,25.2,5/10/2025
9079,5/15/2025,203,2,103,5.2,Excelsa,Tolima,9,62,29.1,5/15/2025
7872,5/26/2025,204,2,101,6.2,Arábica,Nariño,6,77,20.7,5/26/2025
5709,5/21/2025,203,2,101,6.6,Arábica,Huila,19,91,23.2,5/21/2025
10477,5/7/2025,203,4,101,5.4,Excelsa,Nariño,16,76,19.3,5/7/2025
1810,5/6/2025,203,3,102,6.4,Excelsa,Tolima,11,62,20.9,5/6/2025
8478,5/5/2025,204,4,104,6.6,Liberica,Caldas,12,65,24.7,5/5/2025
3274,5/23/2025,203,3,103,5.4,Liberica,Antioquia,18,69,29.4,5/23/2025
2924,5/11/2025,201,3,105,6.7,Liberica,Nariño,19,62,18.5,5/11/2025
2471,5/23/2025,203,2,105,6,Liberica,Huila,15,75,26.3,5/23/2025
8935,5/11/2025,202,2,101,5.4,Robusta,Antioquia,10,67,27.8,5/11/2025
8408,5/16/2025,204,2,103,6.5,Liberica,Antioquia,10,75,29.9,5/16/2025
3407,5/12/2025,202,1,103,5.6,Excelsa,Caldas,20,76,20.1,5/12/2025
2748,5/16/2025,201,2,104,6.8,Liberica,Antioquia,19,63,26.5,5/16/2025
6710,5/26/2025,203,4,105,6.9,Excelsa,Antioquia,8,72,24.5,5/26/2025
5976,5/3/2025,204,3,101,6.5,Liberica,Antioquia,9,71,25.8,5/3/2025
8301,5/19/2025,203,4,104,5.9,Excelsa,Antioquia,20,91,23.6,5/19/2025
9149,5/6/2025,204,2,105,6.8,Robusta,Huila,20,73,25.4,5/6/2025
3834,5/14/2025,202,4,102,6.4,Liberica,Caldas,15,68,21.3,5/14/2025
4132,5/3/2025,201,3,104,5.2,Excelsa,Tolima,12,64,21.9,5/3/2025
2311,5/29/2025,204,3,105,6.5,Liberica,Huila,11,73,28.3,5/29/2025
7775,5/24/2025,204,3,103,6.1,Excelsa,Tolima,20,79,24.4,5/24/2025
7757,5/7/2025,202,4,104,6.7,Robusta,Antioquia,6,63,26.4,5/7/2025
1621,5/3/2025,202,3,101,5.3,Desconocido,Caldas,9,75,18.6,5/3/2025
3702,5/9/2025,202,3,104,7,Arábica,Tolima,9,64,19.3,5/9/2025
3200,5/1/2025,202,4,101,5.8,Excelsa,Antioquia,11,76,21.5,5/1/2025
7197,5/18/2025,202,3,103,6.4,Excelsa,Caldas,18,65,19,5/18/2025
9825,5/13/2025,204,1,101,6.6,Robusta,Tolima,17,92,26,5/13/2025
2047,5/29/2025,201,2,103,5.3,Excelsa,Nariño,5,64,25.2,5/29/2025
10948,5/14/2025,203,3,101,6.5,Arábica,Huila,17,90,28.1,5/14/2025
10020,5/26/2025,203,4,104,6.6,Robusta,Nariño,15,84,22.5,5/26/2025
1744,5/12/2025,203,3,101,5.4,Liberica,Huila,9,91,20.8,5/12/2025
1223,5/14/2025,201,2,104,5.5,Liberica,Huila,8,62,26.2,5/14/2025
4150,5/10/2025,203,4,102,6.8,Excelsa,Nariño,5,60,19.8,5/10/2025
1626,5/18/2025,201,4,103,5.5,Excelsa,Caldas,17,86,18.7,5/18/2025
8567,5/2/2025,202,2,102,6.3,Excelsa,Nariño,20,87,27,5/2/2025
6712,5/22/2025,202,2,101,5.5,Robusta,Nariño,15,85,25.5,5/22/2025
4285,5/7/2025,204,1,103,6.3,Excelsa,Nariño,18,65,24.3,5/7/2025
8586,5/1/2025,203,1,103,5.4,Robusta,Caldas,14,93,18.3,5/1/2025
2531,5/14/2025,202,4,101,5.8,Robusta,Tolima,14,90,22.3,5/14/2025
10686,5/7/2025,204,1,105,6.8,Liberica,Antioquia,15,70,20.3,5/7/2025
1354,5/7/2025,204,3,102,7,Excelsa,Antioquia,18,93,18.8,5/7/2025
3475,5/13/2025,203,2,101,6.1,Liberica,Huila,10,89,26.7,5/13/2025
9014,5/28/2025,202,4,103,6.7,Excelsa,Antioquia,6,88,-5,5/28/2025
7450,5/19/2025,203,2,102,5.3,Robusta,Huila,14,66,19.1,5/19/2025
1240,5/20/2025,204,4,101,6.4,Arábica,Nariño,5,70,27.3,5/20/2025
3626,5/27/2025,203,2,101,5.2,Arábica,Antioquia,12,78,19,5/27/2025
10787,5/4/2025,202,2,104,5.7,Excelsa,Caldas,15,73,23,5/4/2025
8199,5/20/2025,202,4,102,5.6,Liberica,Nariño,12,84,23,5/20/2025
8693,5/28/2025,201,3,101,5.8,Arábica,Tolima,7,78,23.3,5/28/2025
3998,5/8/2025,204,1,104,7,Arábica,Tolima,16,73,24.8,5/8/2025
7441,5/27/2025,203,4,105,5.1,Robusta,Huila,11,84,23.9,5/27/2025
9615,5/16/2025,203,4,102,5.8,Excelsa,Antioquia,10,77,28.4,5/16/2025
2480,5/15/2025,201,2,102,5.4,Desconocido,Huila,12,77,25.6,5/15/2025
2019,5/3/2025,201,3,105,5.2,Arábica,Tolima,10,95,29.4,5/3/2025
4095,5/27/2025,204,1,102,6.7,Arábica,Nariño,19,88,28.5,5/27/2025
7183,5/19/2025,203,2,101,6.8,Liberica,Nariño,14,79,28,5/19/2025
5961,5/19/2025,203,3,102,6,Robusta,Huila,16,72,28.3,5/19/2025
9493,5/25/2025,201,2,103,6.6,Arábica,Huila,11,65,18.2,5/25/2025
2104,5/14/2025,202,3,102,5.6,Excelsa,Tolima,20,61,24.4,5/14/2025
7082,5/14/2025,202,4,104,6.5,Desconocido,Nariño,13,66,23.1,5/14/2025
10526,5/24/2025,204,3,105,6.1,Arábica,Caldas,13,77,21.9,5/24/2025
6191,5/10/2025,202,1,102,6,Arábica,Caldas,9,64,23.6,5/10/2025
5182,5/22/2025,203,1,102,5.5,Excelsa,Caldas,11,95,24.2,5/22/2025
5468,5/30/2025,201,1,103,5.6,Liberica,Caldas,8,93,24.6,5/30/2025
2627,5/9/2025,204,2,103,6.4,Robusta,Tolima,6,88,27.3,5/9/2025
7718,5/23/2025,201,4,104,5.6,Excelsa,Caldas,15,91,19.7,5/23/2025
4054,5/16/2025,202,2,104,6,Liberica,Tolima,18,92,19.1,5/16/2025
2433,5/22/2025,203,3,105,5.7,Robusta,Huila,16,63,27.5,5/22/2025
8984,5/22/2025,203,1,104,5.2,Liberica,Huila,6,74,29.8,5/22/2025
5077,5/11/2025,203,1,101,5.1,Robusta,Tolima,19,89,-5,5/11/2025
1218,5/25/2025,203,4,103,5.4,Robusta,Huila,15,92,22.8,5/25/2025
4556,5/14/2025,201,1,105,5.7,Robusta,Tolima,7,93,28.7,5/14/2025
8937,5/20/2025,203,3,104,5.1,Arábica,Tolima,18,77,29.3,5/20/2025
9422,5/8/2025,201,4,104,5.5,Robusta,Nariño,8,86,29.5,5/8/2025
2035,5/21/2025,204,3,104,5.4,Arábica,Tolima,18,92,19.9,5/21/2025
4774,5/1/2025,203,2,101,5.8,Arábica,Nariño,6,62,25.9,5/1/2025
5133,5/29/2025,201,1,105,5.1,Arábica,Tolima,13,93,25.5,5/29/2025
3336,5/15/2025,201,3,101,6.5,Arábica,Antioquia,5,61,26.4,5/15/2025
7493,5/11/2025,203,4,105,6.2,Liberica,Tolima,18,67,29.4,5/11/2025
2483,5/17/2025,201,4,101,6.5,Robusta,Nariño,10,73,28.7,5/17/2025
7089,5/19/2025,203,1,101,5.8,Liberica,Antioquia,10,76,24.6,5/19/2025
7467,5/19/2025,202,2,105,5.7,Excelsa,Tolima,14,83,24.5,5/19/2025
6677,5/1/2025,204,4,101,5.3,Excelsa,Nariño,9,89,21.9,5/1/2025
3771,5/17/2025,204,1,103,6.7,Liberica,Antioquia,14,67,29,5/17/2025
2806,5/12/2025,204,2,102,6.8,Liberica,Antioquia,15,84,22.2,5/12/2025
8375,5/25/2025,204,3,102,6.1,Excelsa,Caldas,5,72,29.3,5/25/2025
3115,5/27/2025,201,3,105,7,Excelsa,Caldas,16,88,28.6,5/27/2025
5535,5/24/2025,201,1,105,6.4,Liberica,Caldas,11,67,19.7,5/24/2025
9526,5/20/2025,203,4,104,5.8,Excelsa,Tolima,16,94,18.1,5/20/2025
4471,5/31/2025,203,1,103,6.8,Arábica,Tolima,6,84,23,5/31/2025
2403,5/3/2025,202,4,105,6.3,Liberica,Huila,20,76,22.2,5/3/2025
1853,5/19/2025,201,1,104,5.3,Desconocido,Huila,13,90,19.8,5/19/2025
4083,5/12/2025,202,2,104,6.8,Robusta,Tolima,8,95,27.7,5/12/2025
9025,5/28/2025,203,4,103,6.8,Excelsa,Huila,15,91,18.6,5/28/2025
8566,5/20/2025,203,2,102,5.7,Excelsa,Tolima,16,95,23.2,5/20/2025
8855,5/9/2025,204,4,101,5,Liberica,Nariño,8,69,22.4,5/9/2025
5933,5/12/2025,204,3,105,5.8,Excelsa,Huila,10,86,29.3,5/12/2025
6160,5/26/2025,202,1,101,6.3,Liberica,Tolima,6,91,18,5/26/2025
10716,5/6/2025,204,3,105,5.9,Excelsa,Huila,10,68,24,5/6/2025
4847,5/27/2025,203,1,104,5.9,Robusta,Caldas,18,75,25.6,5/27/2025
7484,5/9/2025,201,2,101,5.1,Excelsa,Caldas,14,64,23.9,5/9/2025
4035,5/19/2025,201,4,101,5.6,Liberica,Antioquia,12,62,26.3,5/19/2025
1348,5/11/2025,202,2,102,6.5,Robusta,Tolima,13,62,20.7,5/11/2025
4352,5/30/2025,201,2,101,5.6,Excelsa,Caldas,14,72,29.2,5/30/2025
3865,5/3/2025,204,4,102,5,Robusta,Caldas,16,63,25.8,5/3/2025
3168,5/28/2025,202,1,105,5.6,Robusta,Tolima,17,60,23.5,5/28/2025
7955,5/4/2025,203,4,104,6.8,Liberica,Caldas,5,78,22,5/4/2025
7210,5/28/2025,202,2,104,5.8,Excelsa,Antioquia,17,90,19.7,5/28/2025
3778,5/15/2025,203,4,103,6.3,Excelsa,Nariño,20,64,22.1,5/15/2025
2442,5/8/2025,202,3,104,6,Arábica,Antioquia,16,83,27.2,5/8/2025
10658,5/19/2025,204,3,102,5.3,Liberica,Antioquia,5,94,-5,5/19/2025
4028,5/14/2025,201,3,102,6.1,Liberica,Caldas,5,70,24.6,5/14/2025
3484,5/21/2025,201,4,102,6.1,Excelsa,Caldas,9,68,25.3,5/21/2025
3883,5/30/2025,203,3,105,5.8,Robusta,Huila,19,72,23.2,5/30/2025
6562,5/8/2025,204,3,105,6.6,Robusta,Caldas,11,60,22.7,5/8/2025
1764,5/7/2025,204,2,105,5.4,Liberica,Huila,18,77,21,5/7/2025
7482,5/25/2025,202,3,102,6.3,Arábica,Antioquia,18,89,21.4,5/25/2025
2617,5/25/2025,203,2,101,6.5,Robusta,Nariño,7,86,28.4,5/25/2025
2223,5/17/2025,204,3,104,6.8,Excelsa,Nariño,13,76,24,5/17/2025
9665,5/27/2025,201,2,104,5.8,Excelsa,Nariño,11,61,21.8,5/27/2025
7222,5/15/2025,201,2,103,6.7,Arábica,Tolima,19,95,27.8,5/15/2025
2577,5/9/2025,203,2,105,6.9,Robusta,Huila,7,71,24.7,5/9/2025
10392,5/10/2025,202,3,103,5.6,Robusta,Huila,10,91,23.3,5/10/2025
7351,5/26/2025,202,1,103,6.5,Excelsa,Caldas,8,65,25.1,5/26/2025
5375,5/4/2025,202,3,105,5.5,Robusta,Tolima,17,76,27.3,5/4/2025
1709,5/18/2025,202,1,101,5.7,Arábica,Nariño,16,92,25.3,5/18/2025
1510,5/2/2025,204,3,102,6.7,Arábica,Antioquia,16,79,20.9,5/2/2025
3955,5/7/2025,201,1,101,6.1,Liberica,Nariño,15,92,22.4,5/7/2025
8538,5/19/2025,202,2,101,6.5,Excelsa,Tolima,8,84,24,5/19/2025
8064,5/6/2025,202,2,103,7,Excelsa,Nariño,8,89,28.7,5/6/2025
8372,5/26/2025,203,2,105,5.5,Robusta,Antioquia,8,75,25.1,5/26/2025
7829,5/6/2025,202,2,101,5.6,Robusta,Caldas,20,81,27,5/6/2025
4616,5/12/2025,201,2,103,6.2,Robusta,Tolima,7,88,29.8,5/12/2025
5657,5/26/2025,203,3,105,6,Robusta,Huila,19,65,26.3,5/26/2025
7976,5/14/2025,201,3,104,6,Liberica,Nariño,9,72,28.2,5/14/2025
1712,5/2/2025,204,2,101,5.7,Excelsa,Caldas,12,95,20.8,5/2/2025
7479,5/23/2025,201,1,102,6.4,Robusta,Caldas,12,91,29.3,5/23/2025
10130,5/26/2025,203,3,101,5,Robusta,Huila,7,63,29,5/26/2025
9205,5/13/2025,201,3,102,5.2,Liberica,Nariño,9,90,23.4,5/13/2025
10204,5/2/2025,203,3,101,5.3,Arábica,Nariño,9,66,27.6,5/2/2025
1713,5/28/2025,201,1,105,5.4,Liberica,Caldas,7,60,26.5,5/28/2025
10113,5/9/2025,201,1,102,5.1,Robusta,Huila,18,70,30,5/9/2025
2246,5/11/2025,204,4,103,5.1,Liberica,Tolima,6,76,29.5,5/11/2025
10786,5/23/2025,203,3,104,6.1,Liberica,Nariño,9,84,22.1,5/23/2025
7849,5/18/2025,201,1,102,5.5,Arábica,Caldas,20,60,20.9,5/18/2025
6134,5/6/2025,203,1,103,7,Robusta,Antioquia,6,76,27.7,5/6/2025
1716,5/18/2025,203,1,102,6.7,Liberica,Nariño,9,69,27,5/18/2025
5395,5/5/2025,203,4,104,5.3,Arábica,Antioquia,15,84,26.3,5/5/2025
5569,5/4/2025,204,4,103,5.1,Robusta,Tolima,12,85,25.1,5/4/2025
9804,5/17/2025,201,4,101,6.2,Arábica,Tolima,6,62,28.3,5/17/2025
9490,5/30/2025,204,2,103,5.9,Liberica,Caldas,8,66,18.7,5/30/2025
8702,5/12/2025,202,4,105,5.3,Liberica,Nariño,5,72,19.7,5/12/2025
1213,5/19/2025,201,2,101,6.8,Robusta,Nariño,6,90,19.3,5/19/2025
10768,5/2/2025,203,4,102,5.8,Robusta,Nariño,12,77,29.9,5/2/2025
7839,5/27/2025,201,3,101,6.7,Arábica,Antioquia,15,71,28.7,5/27/2025
2011,5/1/2025,201,4,104,5.3,Arábica,Caldas,14,70,20.6,5/1/2025
1324,5/14/2025,202,4,102,5.6,Excelsa,Nariño,14,66,25.8,5/14/2025
6397,5/18/2025,204,3,104,5.2,Robusta,Antioquia,15,85,18.8,5/18/2025
6991,5/17/2025,203,3,101,6.7,Liberica,Caldas,7,90,24.5,5/17/2025
4173,5/1/2025,202,3,104,6.9,Arábica,Nariño,17,68,18.3,5/1/2025
1335,5/14/2025,203,3,102,6.2,Robusta,Nariño,11,85,25.5,5/14/2025
9306,5/9/2025,204,3,101,6.1,Robusta,Tolima,5,76,29.4,5/9/2025
5272,5/15/2025,204,2,102,6.1,Excelsa,Huila,11,87,22.7,5/15/2025
7741,5/14/2025,202,2,105,5.7,Liberica,Antioquia,15,90,22.7,5/14/2025
1234,5/1/2025,203,4,104,5.5,Robusta,Huila,17,95,24.9,5/1/2025
6738,5/29/2025,202,2,104,6.3,Arábica,Huila,20,74,29.4,5/29/2025
8922,5/1/2025,203,1,103,5.1,Liberica,Caldas,15,92,22.3,5/1/2025
3037,5/24/2025,204,4,103,5.9,Arábica,Tolima,14,68,21.1,5/24/2025
8485,5/9/2025,203,1,105,5.5,Arábica,Antioquia,12,65,22.3,5/9/2025
7007,5/4/2025,202,4,102,6,Robusta,Caldas,20,63,24.2,5/4/2025
5554,5/17/2025,203,3,102,5.1,Excelsa,Nariño,17,94,19.2,5/17/2025
9073,5/5/2025,204,2,104,6.8,Arábica,Caldas,13,74,27.7,5/5/2025
2459,5/19/2025,201,4,102,5.3,Robusta,Tolima,19,81,25.4,5/19/2025
4289,5/3/2025,202,3,105,5.7,Desconocido,Huila,10,77,19.7,5/3/2025
4065,5/10/2025,204,1,101,6.6,Excelsa,Tolima,17,64,20.5,5/10/2025
1775,5/24/2025,202,1,103,5.1,Liberica,Nariño,5,66,25.8,5/24/2025
7833,5/28/2025,204,4,105,99.9,Excelsa,Antioquia,6,73,23.1,5/28/2025
1872,5/20/2025,202,2,105,6.7,Arábica,Nariño,18,85,27,5/20/2025
9750,5/13/2025,203,4,102,6.5,Robusta,Nariño,7,61,23.7,5/13/2025
2264,5/14/2025,202,3,101,5.7,Arábica,Tolima,12,88,25.2,5/14/2025
7324,5/29/2025,204,4,105,6.9,Robusta,Nariño,11,70,20.3,5/29/2025
10213,5/23/2025,204,4,104,5,Excelsa,Huila,11,62,25.8,5/23/2025
8020,5/17/2025,203,4,101,5.3,Liberica,Huila,9,73,29.8,5/17/2025
2447,5/28/2025,204,3,104,5.6,Liberica,Tolima,18,92,28.5,5/28/2025
1409,5/12/2025,201,2,101,5.8,Robusta,Tolima,19,85,26.5,5/12/2025
5345,5/31/2025,202,4,101,6.6,Robusta,Caldas,20,94,22.5,5/31/2025
4022,5/22/2025,204,4,103,5.4,Excelsa,Tolima,15,91,23,5/22/2025
7272,5/19/2025,202,1,104,5.4,Robusta,Caldas,9,71,26.2,5/19/2025
9281,5/25/2025,204,4,101,6,Robusta,Antioquia,7,76,21.6,5/25/2025
7642,5/7/2025,201,1,102,7,Arábica,Caldas,12,88,29.4,5/7/2025
7956,5/12/2025,201,1,103,5.2,Excelsa,Caldas,14,91,28.4,5/12/2025
3110,5/25/2025,204,2,102,6.1,Robusta,Nariño,10,88,23.1,5/25/2025
6352,5/5/2025,202,1,102,5.7,Arábica,Nariño,20,69,23.7,5/5/2025
9344,5/15/2025,202,4,104,5.4,Robusta,Tolima,7,92,27,5/15/2025
5550,5/2/2025,204,1,104,5.1,Arábica,Antioquia,15,86,18.4,5/2/2025
2881,5/9/2025,204,2,105,5.5,Robusta,Huila,9,62,22.9,5/9/2025
6946,5/12/2025,202,1,104,6.4,Excelsa,Antioquia,13,82,27.5,5/12/2025
2738,5/24/2025,202,2,104,5.9,Excelsa,Antioquia,11,73,22.6,5/24/2025
8794,5/11/2025,204,2,103,5.1,Arábica,Huila,12,84,29.8,5/11/2025
6213,5/22/2025,203,4,103,7,Arábica,Antioquia,12,84,25.2,5/22/2025
4209,5/20/2025,202,1,104,6.6,Liberica,Nariño,12,92,24.1,5/20/2025
8083,5/6/2025,201,3,104,6.3,Excelsa,Tolima,11,66,23.4,5/6/2025
3056,5/22/2025,202,1,103,6.6,Arábica,Antioquia,7,89,21.4,5/22/2025
2689,5/6/2025,203,4,103,6.5,Liberica,Nariño,7,86,25.2,5/6/2025
5780,5/24/2025,204,3,104,5.7,Arábica,Huila,13,86,26.5,5/24/2025
8476,5/1/2025,203,4,102,5.5,Excelsa,Tolima,20,69,29.9,5/1/2025
7750,5/20/2025,203,4,102,6.5,Arábica,Huila,14,81,24.3,5/20/2025
9556,5/4/2025,204,2,105,6.4,Robusta,Nariño,16,94,23.5,5/4/2025
9123,5/30/2025,204,3,102,6.9,Excelsa,Huila,9,75,29.3,5/30/2025
7991,5/11/2025,204,1,102,6.2,Excelsa,Huila,10,65,29,5/11/2025
9267,5/10/2025,204,4,103,5.1,Robusta,Huila,9,79,23.3,5/10/2025
9540,5/25/2025,201,4,105,5.5,Arábica,Caldas,20,87,29.1,5/25/2025
4393,5/12/2025,204,2,103,5.9,Liberica,Antioquia,14,82,20,5/12/2025
7326,5/7/2025,203,2,101,5.8,Liberica,Nariño,15,71,20.9,5/7/2025
4529,5/28/2025,202,3,101,5.9,Liberica,Nariño,16,69,28.7,5/28/2025
5605,5/4/2025,202,2,102,6.3,Excelsa,Tolima,18,77,28,5/4/2025
8024,5/15/2025,202,2,103,6.6,Liberica,Tolima,18,73,23.1,5/15/2025
1746,5/3/2025,201,4,105,5.2,Liberica,Caldas,15,72,22.7,5/3/2025
1711,5/31/2025,201,1,101,5.1,Liberica,Tolima,5,89,20.3,5/31/2025
1380,5/7/2025,201,3,104,6.2,Robusta,Caldas,16,61,18.7,5/7/2025
4012,5/1/2025,203,3,104,5.9,Desconocido,Nariño,15,68,18.5,5/1/2025
9859,5/18/2025,204,3,104,5.3,Robusta,Caldas,5,93,26.2,5/18/2025
8153,5/10/2025,202,4,101,6.6,Liberica,Caldas,10,71,23,5/10/2025
9567,5/16/2025,201,2,101,5,Robusta,Antioquia,12,88,29.8,5/16/2025
4498,5/29/2025,203,2,101,6.6,Robusta,Caldas,6,64,28.3,5/29/2025
4890,5/24/2025,201,4,103,5.2,Arábica,Caldas,14,88,20.5,5/24/2025
5485,5/24/2025,202,3,102,5.8,Liberica,Tolima,10,80,20.5,5/24/2025
5012,5/28/2025,203,1,101,6.9,Robusta,Nariño,5,64,27,5/28/2025
3620,5/29/2025,203,3,105,6.3,Liberica,Caldas,12,89,21.2,5/29/2025
7671,5/3/2025,201,2,104,6.6,Excelsa,Caldas,12,64,25.2,5/3/2025
7513,5/13/2025,203,1,102,5.8,Robusta,Nariño,6,62,22.6,5/13/2025
4468,5/22/2025,202,3,101,5.4,Arábica,Nariño,12,85,28.1,5/22/2025
2314,5/6/2025,204,3,105,6.5,Arábica,Huila,18,91,24.9,5/6/2025
9606,5/10/2025,203,1,102,5.3,Excelsa,Caldas,12,95,20.8,5/10/2025
3070,5/15/2025,204,2,105,5.8,Excelsa,Tolima,9,70,18.7,5/15/2025
